Iteration	Posterior	Likelihood	Prior	rate01	rate_log_sd	tree_length
0	-71.96379	-233.6506	161.6868	0.8315295	1.400379	0.5795625
6	-73.12399	-234.4522	161.3282	0.7322186	1.845615	0.3658102
12	-69.25888	-229.9732	160.7143	1.442927	0.5081068	1.795482
18	-81.06711	-241.3302	160.2631	1.442927	1.102581	1.695085
24	-69.18866	-230.9861	161.7974	0.7399353	1.118613	0.9852435
30	-72.75739	-233.1689	160.4115	2.332639	0.8904654	1.32844
36	-73.33677	-235.032	161.6952	0.8263875	0.6100444	1.422397
42	-71.96355	-233.2095	161.2459	0.7676668	0.4908257	1.881186
48	-84.19825	-243.7761	159.5779	1.422304	0.4677723	2.571263
54	-73.73609	-235.3308	161.5947	0.2523562	0.6825111	2.110651
60	-67.3024	-229.3975	162.0951	0.5245344	0.752483	1.315806
66	-70.51954	-233.0653	162.5458	0.4160363	0.9318452	0.9105416
72	-69.69916	-230.8188	161.1197	1.40649	0.9245352	1.194878
78	-69.66539	-232.0511	162.3857	0.2412151	1.291762	1.098824
84	-80.66054	-243.2129	162.5524	0.265735	1.256724	0.9031637
90	-83.86709	-245.3484	161.4813	0.810626	1.256724	1.075307
96	-80.59452	-243.3315	162.737	0.2247005	0.7652134	1.288626
102	-83.3054	-244.8588	161.5534	0.5352584	1.347169	1.2586
108	-86.25703	-247.7859	161.5289	0.6235808	1.347169	1.167298
114	-84.31035	-246.5738	162.2634	0.2430363	1.446911	1.063676
120	-85.87377	-248.1843	162.3105	0.4177838	1.376602	0.5694236
126	-92.92539	-254.8936	161.9682	0.4062405	1.727746	0.6118556
132	-80.63007	-242.6207	161.9906	0.5401366	1.486796	0.5722396
138	-80.84925	-242.4424	161.5932	0.6700462	1.690175	0.5930707
144	-84.05788	-245.7728	161.7149	0.683908	1.364342	0.887288
150	-85.46759	-245.0617	159.5941	1.039744	0.5182167	2.732653
156	-86.34387	-245.6865	159.3426	2.261249	0.5861594	2.310564
162	-84.33679	-244.6048	160.268	2.273355	0.7069536	1.600777
168	-71.04337	-232.1763	161.1329	0.4387327	1.035194	1.916461
174	-68.65501	-229.7057	161.0507	0.6402973	0.5585731	2.077106
180	-80.20141	-241.4152	161.2138	1.361658	0.7322498	1.30592
186	-86.94732	-245.9652	159.0179	4.422188	0.4637145	2.040013
192	-78.13127	-238.8401	160.7088	2.020141	0.77666	1.318974
198	-89.54674	-250.4045	160.8578	1.728943	0.348737	1.664897
204	-90.27668	-251.2631	160.9864	1.488845	0.6211735	1.493714
210	-77.94393	-239.2053	161.2614	1.135277	1.517622	0.5759371
216	-67.39083	-228.4084	161.0175	1.519414	1.45443	0.5579446
222	-71.23679	-232.6659	161.4291	0.5838105	1.104073	1.489358
228	-71.0619	-231.5955	160.5336	1.219957	0.339324	2.150235
234	-65.6976	-226.5037	160.8061	1.219957	0.06678858	2.150235
240	-69.89729	-228.084	158.1867	0.7149922	0.3069816	3.900123
246	-71.31899	-231.685	160.366	0.612743	0.505864	2.572115
252	-73.64585	-234.3114	160.6655	0.6549444	0.495465	2.353687
258	-75.7571	-236.141	160.3839	0.5926457	0.5929172	2.524966
264	-74.73298	-234.1704	159.4374	0.4743859	0.1467252	3.474534
270	-73.46915	-232.5781	159.109	0.4825888	0.4612029	3.474534
276	-86.34275	-246.1448	159.8021	1.270485	0.04115078	2.770366
282	-76.59274	-237.4183	160.8256	0.3443621	0.5744264	2.53235
288	-84.03296	-243.0602	159.0273	0.6039767	0.6145866	3.32123
294	-69.33551	-228.8599	159.5244	0.6785768	0.1283773	3.253782
300	-71.93308	-231.9738	160.0407	0.5978598	0.1302167	3.01231
306	-70.77676	-231.3509	160.5741	0.3860009	0.6209153	2.606592
312	-61.82013	-222.7999	160.9798	0.4084178	0.2377431	2.565759
318	-72.11562	-233.0687	160.9531	0.847693	0.5729525	1.960215
324	-69.26385	-229.8417	160.5778	2.169494	0.5175397	1.553677
330	-71.80721	-231.8838	160.0766	0.6986837	0.3570115	2.769581
336	-70.89716	-231.9083	161.0112	1.606149	0.8892897	1.19271
342	-62.14013	-223.4448	161.3047	1.0391	1.291491	0.9765305
348	-73.63496	-236.4819	162.8469	0.2912308	0.7489821	1.057443
